transaction_id,user_id,transaction_amount,transaction_time,merchant_catrgory,location,device_type,payment_method,is_international,previous_transaction_gap,user_avg_spend,transaction_frequency,is_fraud
7122,1795,650.53,2026-03-12 13:06:37.570134,Shopping,Canada,Mobile,UPI,0,37,432.82,5,0
7123,1174,179.27,2026-01-27 21:12:37.570161,Entertainment,USA,Tablet,Wallet,1,11,244.11,2,0
7124,1166,26.66,2026-02-25 03:18:37.570189,Entertainment,USA,Tablet,Wallet,0,30,229.78,1,0
7125,1144,63.12,2026-02-24 01:37:37.570216,Bill,Canada,Tablet,Wallet,0,2,106.73,11,0
7126,1951,201.49,2026-02-10 10:26:37.570243,Food,Canada,Desktop,Card,0,2,459.05,8,0
7127,1788,174.48,2026-03-05 05:09:37.570271,Bill,UK,Mobile,UPI,0,46,251.71,18,0
7128,1057,25.19,2026-02-03 19:26:37.570298,Travel,Germany,Mobile,Netbanking,0,31,216.35,9,0
7129,1818,103.59,2026-02-07 13:52:37.570325,Entertainment,USA,Tablet,Netbanking,1,42,176.04,6,0
7130,1052,267.72,2026-02-11 04:25:37.570352,Bill,UK,Tablet,UPI,0,40,345.46,13,0
7131,1037,211.13,2026-03-18 11:01:37.570379,Travel,UK,Mobile,Card,0,43,471.8,11,0
7132,1773,526.36,2026-03-01 20:21:37.570407,Shopping,India,Tablet,Card,0,32,352.03,3,0
7133,1225,524.97,2026-03-29 09:16:37.570434,Bill,UK,Mobile,Netbanking,0,58,393.66,17,0
7134,1504,230.64,2026-03-02 18:03:37.570461,Bill,Germany,Mobile,UPI,0,58,393.62,9,0
7135,1144,7.45,2026-03-19 13:57:37.570489,Shopping,USA,Desktop,Wallet,0,52,361.18,15,0
7136,1015,9.56,2026-03-10 18:19:37.570515,Bill,UK,Tablet,UPI,0,44,222.75,15,0
7137,1500,239.43,2026-03-05 05:09:37.570542,Bill,Canada,Tablet,Wallet,0,36,116.63,6,0
7138,1645,288.0,2026-03-02 20:00:37.570570,Food,Germany,Tablet,Wallet,0,28,178.15,14,0
7139,1842,56.97,2026-03-28 16:33:37.570597,Shopping,Canada,Desktop,Card,0,57,484.21,6,0
7140,1064,41.67,2026-03-26 01:02:37.570624,Food,UK,Mobile,UPI,0,7,190.58,2,0
7141,1935,34.05,2026-02-10 05:56:37.570651,Entertainment,USA,Mobile,UPI,0,12,416.38,5,0
7142,1900,246.29,2026-02-11 00:14:37.570678,Travel,Germany,Mobile,Card,0,8,455.02,3,0
7143,1788,221.17,2026-02-04 10:12:37.570705,Shopping,USA,Tablet,UPI,0,58,402.96,12,0
7144,1019,49.77,2026-03-30 00:24:37.570733,Food,USA,Desktop,Wallet,0,19,225.53,16,0
7145,1384,138.6,2026-03-20 13:56:37.570760,Bill,USA,Tablet,Netbanking,0,16,223.33,12,0
7146,1428,10.65,2026-03-30 14:12:37.570787,Travel,Germany,Mobile,Wallet,1,34,449.33,15,0
7147,1222,85.55,2026-03-21 17:18:37.570815,Bill,India,Mobile,Wallet,0,18,416.99,7,0
7148,1297,444.61,2026-03-08 12:15:37.570842,Entertainment,Germany,Desktop,Netbanking,0,4,496.34,12,0
7149,1800,148.16,2026-02-19 20:36:37.570869,Bill,India,Desktop,UPI,1,8,380.82,10,0
7150,1507,21.2,2026-02-02 02:17:37.570896,Bill,Germany,Mobile,Netbanking,0,43,298.57,9,0
7151,1743,50.52,2026-01-22 22:40:37.570924,Bill,UK,Tablet,UPI,1,51,350.45,9,0
7152,1352,31.2,2026-01-22 01:51:37.570951,Bill,UK,Desktop,Wallet,0,30,315.63,17,0
7153,1865,77.9,2026-02-06 17:09:37.570978,Travel,Germany,Mobile,UPI,0,25,440.93,15,0
7154,1788,107.53,2026-02-02 01:27:37.571005,Bill,Canada,Tablet,Card,0,2,291.06,15,0
7155,1273,109.37,2026-03-26 14:23:37.571032,Travel,India,Desktop,Card,0,52,417.27,6,0
7156,1717,85.64,2026-03-20 00:13:37.571071,Entertainment,Germany,Tablet,Wallet,0,53,224.12,16,0
7157,1591,208.71,2026-03-31 18:51:37.571098,Shopping,Germany,Desktop,UPI,0,46,442.52,18,0
7158,1685,125.65,2026-01-25 17:36:37.571126,Bill,UK,Desktop,Card,0,30,340.63,10,0
7159,1937,446.79,2026-02-21 16:43:37.571154,Entertainment,Canada,Desktop,Card,0,18,435.36,1,0
7160,1504,124.1,2026-03-07 00:56:37.571183,Travel,India,Mobile,Card,0,41,287.97,6,0
7161,1473,270.7,2026-03-19 02:41:37.571211,Entertainment,India,Mobile,Card,0,50,170.62,10,0
7162,1246,177.56,2026-02-06 21:21:37.571241,Entertainment,UK,Tablet,UPI,1,58,179.97,17,0
7163,1958,249.18,2026-02-20 21:35:37.571269,Food,Germany,Mobile,Wallet,0,23,199.15,12,0
7164,1123,198.02,2026-03-27 23:09:37.571297,Shopping,Germany,Desktop,Card,0,25,228.64,18,0
7165,1980,124.2,2026-02-18 19:22:37.571324,Entertainment,India,Mobile,Netbanking,1,21,200.04,3,0
7166,1525,74.31,2026-03-31 05:46:37.571352,Food,UK,Desktop,UPI,1,6,292.83,9,0
7167,1689,19.1,2026-02-27 07:26:37.571379,Travel,India,Tablet,Card,0,1,218.36,3,0
7168,1710,386.4,2026-02-11 00:32:37.571407,Bill,Germany,Desktop,Wallet,0,55,224.56,14,0
7169,1735,484.5,2026-02-02 14:22:37.571434,Shopping,USA,Mobile,UPI,0,49,441.65,18,0
7170,1751,12.58,2026-02-13 12:23:37.571461,Food,India,Desktop,UPI,0,6,292.01,5,0
7171,1901,210.93,2026-03-18 12:39:37.571488,Food,Canada,Desktop,Wallet,0,20,475.14,4,0
7172,1766,95.71,2026-02-08 07:43:37.571519,Food,Canada,Tablet,UPI,0,47,406.29,11,0
7173,1934,377.03,2026-03-26 00:58:37.571550,Shopping,India,Tablet,UPI,0,33,230.53,4,0
7174,1151,315.69,2026-02-08 08:54:37.571577,Bill,Canada,Tablet,UPI,1,5,199.96,18,0
7175,1832,560.88,2026-03-08 05:26:37.571605,Entertainment,USA,Desktop,Wallet,1,7,499.53,9,0
7176,1603,432.9,2026-03-10 14:14:37.571632,Bill,USA,Desktop,Card,1,43,446.96,12,0
7177,1652,719.0,2026-04-01 05:45:37.571660,Shopping,USA,Tablet,UPI,0,1,343.9,2,0
7178,1373,49.31,2026-02-25 11:23:37.571687,Food,UK,Tablet,Wallet,0,53,329.8,4,0
7179,1593,75.19,2026-02-20 17:11:37.571715,Bill,Canada,Mobile,Card,0,2,131.3,2,0
7180,1070,340.5,2026-03-11 17:40:37.571742,Food,Germany,Tablet,Netbanking,0,27,362.55,8,0
7181,1816,94.77,2026-03-01 20:37:37.571771,Bill,UK,Tablet,Card,1,50,147.88,7,0
7182,1345,5.72,2026-02-11 05:46:37.571799,Bill,India,Mobile,Netbanking,0,4,367.11,9,0
7183,1802,34.38,2026-02-02 07:06:37.571831,Bill,Canada,Mobile,Card,0,52,362.56,12,0
7184,1776,24.31,2026-02-21 07:28:37.571859,Travel,Germany,Desktop,Card,1,47,341.82,19,0
7185,1994,310.02,2026-02-18 09:58:37.571886,Travel,Canada,Desktop,Card,0,42,294.82,16,0
7186,1170,59.81,2026-03-11 21:51:37.571914,Shopping,USA,Mobile,UPI,0,48,199.45,17,0
7187,1436,87.21,2026-03-01 19:32:37.571941,Travel,USA,Desktop,Netbanking,0,17,473.37,2,0
7188,1522,351.32,2026-03-29 19:06:37.571968,Entertainment,USA,Mobile,UPI,0,13,160.46,11,0
7189,1486,456.2,2026-03-31 13:14:37.571998,Shopping,UK,Desktop,Wallet,1,16,366.98,14,0
7190,1194,4.36,2026-03-14 12:32:37.572026,Food,UK,Mobile,UPI,0,33,411.61,17,0
7191,1050,93.23,2026-01-24 16:38:37.572056,Travel,UK,Desktop,Card,0,6,176.06,8,0
7192,1857,58.66,2026-03-24 18:16:37.572084,Food,Canada,Tablet,Netbanking,1,20,134.95,8,0
7193,1365,281.35,2026-03-06 01:04:37.572113,Travel,Canada,Tablet,UPI,0,59,166.37,15,0
7194,1729,514.13,2026-02-21 07:53:37.572140,Food,UK,Tablet,UPI,1,25,441.95,10,0
7195,1364,216.29,2026-03-24 08:53:37.572168,Food,Canada,Desktop,Card,1,7,455.75,3,0
7196,1401,178.39,2026-04-01 02:59:37.572195,Travel,Canada,Tablet,UPI,0,24,357.47,10,0
7197,1609,15.47,2026-03-14 20:24:37.572222,Bill,Canada,Tablet,Netbanking,1,40,494.1,7,0
7198,1817,164.61,2026-03-15 05:25:37.572249,Shopping,Germany,Mobile,Netbanking,0,55,469.88,7,0
7199,1387,71.92,2026-02-19 15:59:37.572277,Food,Canada,Tablet,Wallet,0,55,253.09,1,0
7200,1051,27.02,2026-03-11 08:22:37.572306,Entertainment,Germany,Tablet,UPI,0,6,196.9,16,0
7201,1229,121.66,2026-01-28 05:24:37.572334,Entertainment,USA,Tablet,Card,1,23,462.92,15,0
7202,1906,309.74,2026-02-21 17:20:37.572362,Travel,USA,Tablet,Card,1,14,271.15,12,0
7203,1951,38.34,2026-02-03 05:44:37.572391,Travel,India,Mobile,Wallet,0,12,148.46,15,0
7204,1337,303.18,2026-01-25 20:38:37.572419,Entertainment,USA,Desktop,Card,0,48,483.55,3,0
7205,1102,95.82,2026-03-03 12:35:37.572448,Travel,Canada,Desktop,Wallet,1,2,135.12,15,0
7206,1915,172.65,2026-02-21 04:25:37.572476,Shopping,India,Tablet,Card,0,26,477.16,9,0
7207,1258,121.82,2026-02-03 14:12:37.572505,Food,India,Mobile,Card,0,37,367.22,9,0
7208,1519,13.21,2026-03-17 22:04:37.572532,Food,Germany,Tablet,Wallet,0,53,355.44,16,0
7209,1273,71.41,2026-01-22 04:25:37.572559,Food,USA,Tablet,Netbanking,0,28,411.94,2,0
7210,1255,153.93,2026-02-14 06:47:37.572587,Travel,USA,Mobile,Wallet,0,12,276.32,7,0
7211,1870,74.8,2026-03-03 01:50:37.572613,Entertainment,Canada,Desktop,Wallet,0,3,399.63,9,0
7212,1000,463.26,2026-01-31 02:01:37.572641,Travel,UK,Desktop,Card,0,23,270.89,19,0
7213,1421,310.0,2026-03-22 07:45:37.572670,Travel,Germany,Desktop,UPI,1,52,349.43,7,0
7214,1150,241.13,2026-03-08 05:32:37.572698,Shopping,UK,Mobile,Card,1,2,466.15,13,0
7215,1060,115.93,2026-03-23 02:36:37.572725,Travel,India,Desktop,Wallet,0,35,457.22,4,0
7216,1188,93.45,2026-02-25 19:30:37.572753,Bill,Germany,Mobile,Card,0,3,389.63,11,0
7217,1185,49.54,2026-01-26 17:14:37.572781,Shopping,India,Desktop,Wallet,0,31,382.15,11,0
7218,1945,8.5,2026-02-15 16:42:37.572808,Shopping,UK,Tablet,Wallet,1,36,339.73,1,0
7219,1347,14.15,2026-02-06 18:07:37.572835,Travel,India,Desktop,UPI,0,54,452.04,16,0
7220,1825,466.41,2026-02-15 03:44:37.572865,Entertainment,India,Tablet,Card,1,57,144.92,11,0
7221,1257,222.14,2026-01-29 10:51:37.572892,Shopping,Canada,Tablet,Netbanking,0,58,469.21,19,0
7222,1018,50.82,2026-02-11 09:14:37.572919,Travel,Germany,Tablet,Wallet,0,40,266.1,18,0
7223,1906,627.85,2026-02-07 03:59:37.572947,Travel,India,Desktop,Netbanking,1,49,288.94,5,0
7224,1736,70.87,2026-02-26 23:39:37.572974,Food,Germany,Desktop,Netbanking,0,14,393.94,5,0
7225,1659,447.26,2026-03-08 01:56:37.573001,Entertainment,Germany,Mobile,Netbanking,0,12,119.43,7,0
7226,1951,501.07,2026-02-17 23:17:37.573028,Travel,India,Mobile,Netbanking,1,25,292.53,1,0
7227,1457,423.21,2026-01-24 04:48:37.573055,Bill,Germany,Tablet,Netbanking,0,4,347.23,6,0
7228,1219,5.09,2026-03-17 01:11:37.573083,Bill,India,Tablet,Wallet,0,1,217.08,15,0
7229,1111,100.47,2026-02-21 01:45:37.573110,Bill,USA,Tablet,Netbanking,0,47,276.91,5,0
7230,1412,126.32,2026-01-25 07:57:37.573137,Entertainment,Germany,Desktop,UPI,0,41,499.5,14,0
7231,1050,57.66,2026-02-15 14:12:37.573164,Shopping,UK,Mobile,Netbanking,0,43,130.92,4,0
7232,1276,68.35,2026-02-26 12:51:37.573191,Entertainment,Germany,Desktop,Netbanking,0,23,475.12,2,0
7233,1808,471.32,2026-03-29 15:39:37.573219,Shopping,UK,Mobile,Netbanking,0,32,334.25,3,0
7234,1008,503.44,2026-02-24 11:45:37.573249,Shopping,USA,Desktop,Card,1,59,266.63,2,0
7235,1559,107.24,2026-03-11 20:23:37.573276,Shopping,UK,Desktop,UPI,0,8,180.79,1,0
7236,1996,698.61,2026-01-31 02:08:37.573303,Shopping,India,Tablet,Card,0,51,430.88,1,0
7237,1826,20.97,2026-03-09 05:14:37.573330,Bill,USA,Mobile,UPI,0,7,497.05,16,0
7238,1806,378.79,2026-02-17 14:41:37.573357,Bill,USA,Tablet,Card,1,8,424.03,1,0
7239,1152,261.53,2026-03-16 06:08:37.573385,Bill,UK,Mobile,Netbanking,0,15,316.69,12,0
7240,1820,137.73,2026-02-07 09:58:37.573412,Shopping,UK,Mobile,UPI,0,25,397.19,16,0
7241,1287,424.82,2026-02-17 21:03:37.573439,Entertainment,USA,Desktop,UPI,1,7,284.58,19,0
7242,1529,208.51,2026-02-23 11:22:37.573466,Food,USA,Desktop,Card,0,13,133.14,19,0
7243,1006,46.15,2026-03-08 13:44:37.573493,Food,UK,Tablet,Netbanking,0,8,464.44,15,0
7244,1054,528.26,2026-03-03 21:53:37.573520,Food,Germany,Desktop,Card,0,40,468.3,14,0
7245,1060,176.92,2026-02-03 02:55:37.573548,Entertainment,USA,Mobile,Netbanking,0,55,144.88,12,0
7246,1073,152.72,2026-03-06 20:31:37.573576,Food,UK,Tablet,Card,0,15,389.63,14,0
7247,1296,18.33,2026-02-01 07:09:37.573603,Food,Germany,Desktop,Wallet,0,35,325.32,19,0
7248,1836,153.71,2026-02-16 18:40:37.573631,Bill,Canada,Tablet,Card,0,15,258.18,8,0
7249,1687,110.8,2026-03-09 06:16:37.573658,Shopping,UK,Tablet,UPI,0,50,329.99,10,0
7250,1675,264.47,2026-01-24 02:16:37.573685,Food,India,Tablet,Card,0,45,105.84,12,0
7251,1956,110.11,2026-03-01 05:55:37.573712,Food,USA,Mobile,Netbanking,0,54,266.5,19,0
7252,1999,198.51,2026-01-30 11:16:37.573739,Entertainment,Germany,Tablet,Netbanking,0,21,478.25,19,0
7253,1326,5.14,2026-03-17 00:11:37.573766,Travel,Germany,Mobile,Netbanking,0,49,135.46,17,0
7254,1437,59.5,2026-01-26 02:39:37.573793,Entertainment,India,Tablet,Netbanking,0,9,371.59,13,0
7255,1366,17.87,2026-03-28 00:38:37.573821,Bill,UK,Mobile,Netbanking,1,12,475.33,3,0
7256,1067,375.84,2026-02-21 02:20:37.573848,Shopping,USA,Mobile,UPI,0,51,316.6,13,0
7257,1796,12.59,2026-02-15 10:13:37.573875,Entertainment,India,Tablet,Netbanking,0,23,335.26,3,0
7258,1629,95.9,2026-02-13 23:24:37.573902,Travel,USA,Desktop,Netbanking,0,4,230.77,8,0
7259,1566,97.57,2026-02-24 03:46:37.573930,Bill,India,Desktop,UPI,0,19,486.13,9,0
7260,1958,311.26,2026-02-02 11:56:37.573957,Entertainment,Canada,Desktop,Wallet,0,14,274.15,1,0
7261,1029,150.07,2026-03-06 05:02:37.573984,Shopping,Germany,Tablet,UPI,1,28,269.62,14,0
7262,1757,160.22,2026-03-03 08:46:37.574011,Entertainment,UK,Mobile,Card,1,33,141.71,15,0
7263,1057,28.13,2026-02-25 16:22:37.574039,Entertainment,USA,Desktop,Wallet,0,2,422.91,6,0
7264,1795,131.33,2026-03-11 19:06:37.574067,Shopping,UK,Mobile,Wallet,0,37,330.86,13,0
7265,1056,22.08,2026-02-16 23:07:37.574094,Entertainment,India,Desktop,Card,0,38,485.14,1,0
7266,1841,217.06,2026-03-24 02:44:37.574122,Shopping,India,Desktop,Card,0,32,399.9,11,0
7267,1410,288.6,2026-03-16 08:36:37.574150,Food,USA,Desktop,UPI,0,36,158.43,6,0
7268,1501,87.19,2026-02-28 02:46:37.574177,Entertainment,Germany,Tablet,Card,1,57,251.36,16,0
7269,1856,91.85,2026-01-25 18:20:37.574204,Food,Germany,Desktop,Netbanking,0,23,183.2,4,0
7270,1486,67.19,2026-02-09 03:30:37.574231,Food,USA,Desktop,Wallet,0,53,209.75,5,0
7271,1485,236.21,2026-02-26 00:52:37.574258,Bill,Germany,Tablet,UPI,0,43,231.77,3,0
7272,1627,271.49,2026-03-07 01:18:37.574285,Travel,Canada,Mobile,Netbanking,1,37,407.53,4,0
7273,1143,340.2,2026-03-14 20:20:37.574313,Entertainment,UK,Tablet,Card,1,26,109.53,19,0
7274,1901,63.02,2026-02-23 18:50:37.574340,Food,USA,Tablet,Wallet,1,43,428.96,12,0
7275,1671,64.08,2026-03-05 17:18:37.574367,Food,India,Desktop,Card,1,18,292.69,6,0
7276,1922,95.31,2026-02-25 12:23:37.574395,Travel,USA,Tablet,Netbanking,0,40,142.85,7,0
7277,1466,6.61,2026-02-18 02:36:37.574422,Entertainment,Germany,Tablet,Card,0,42,150.69,17,0
7278,1634,54.45,2026-03-21 04:26:37.574449,Food,USA,Tablet,Card,0,55,218.85,2,0
7279,1111,23.59,2026-03-04 01:35:37.574477,Food,Canada,Desktop,UPI,0,53,329.13,3,0
7280,1024,12.31,2026-03-25 18:23:37.574504,Bill,Germany,Mobile,Netbanking,0,18,307.96,10,0
7281,1534,307.23,2026-02-12 13:37:37.574531,Entertainment,USA,Tablet,Wallet,0,26,486.14,10,0
7282,1189,57.1,2026-02-11 19:44:37.574558,Bill,USA,Desktop,UPI,0,57,360.93,8,0
7283,1984,5.22,2026-03-28 11:30:37.574586,Shopping,USA,Tablet,UPI,0,6,286.42,6,0
7284,1965,96.13,2026-03-13 21:26:37.574613,Bill,Germany,Desktop,Netbanking,1,43,446.18,9,0
7285,1659,162.41,2026-02-12 08:53:37.574640,Food,USA,Desktop,Netbanking,1,38,257.77,4,0
7286,1178,114.96,2026-02-09 04:29:37.574667,Entertainment,Canada,Mobile,Card,0,49,469.93,16,0
7287,1952,212.9,2026-03-30 02:59:37.574694,Travel,USA,Tablet,Card,1,50,484.92,11,0
7288,1168,319.51,2026-02-07 03:14:37.574721,Shopping,Canada,Desktop,UPI,1,52,378.42,12,0
7289,1529,53.79,2026-01-23 01:49:37.574748,Bill,Germany,Desktop,Card,0,38,112.69,14,0
7290,1195,461.55,2026-01-24 17:32:37.574775,Shopping,Germany,Tablet,Card,0,20,270.65,11,0
7291,1504,118.91,2026-03-05 05:54:37.574804,Entertainment,UK,Tablet,Netbanking,1,37,243.07,7,0
7292,1368,9.64,2026-03-25 18:07:37.574832,Bill,UK,Mobile,Netbanking,0,57,278.77,2,0
7293,1496,452.03,2026-02-13 22:25:37.574859,Shopping,India,Mobile,UPI,0,23,402.63,14,0
7294,1743,262.35,2026-01-30 21:46:37.574886,Food,USA,Mobile,Wallet,0,19,221.83,1,0
7295,1286,233.15,2026-03-11 20:34:37.574913,Travel,Canada,Desktop,Netbanking,0,22,305.5,9,0
7296,1189,96.26,2026-02-03 11:39:37.574940,Bill,UK,Mobile,Card,1,57,340.26,7,0
7297,1577,33.62,2026-03-17 16:03:37.574967,Shopping,Canada,Desktop,UPI,0,37,207.99,19,0
7298,1780,358.6,2026-03-23 00:31:37.574993,Travel,India,Tablet,Card,0,59,218.31,3,0
7299,1921,71.24,2026-03-18 02:27:37.575020,Travel,India,Mobile,Card,0,15,412.72,11,0
7300,1158,160.78,2026-02-17 22:26:37.575047,Bill,Germany,Tablet,UPI,0,33,141.01,18,0
7301,1522,61.71,2026-04-01 07:17:37.575074,Travel,India,Mobile,Netbanking,0,6,291.57,16,0
7302,1423,5.78,2026-03-13 15:54:37.575101,Bill,Germany,Desktop,Wallet,0,23,183.68,19,0
7303,1929,108.55,2026-02-09 12:48:37.575128,Shopping,Germany,Tablet,Netbanking,0,38,183.41,11,0
7304,1902,208.08,2026-02-28 01:28:37.575155,Shopping,Canada,Desktop,UPI,0,2,179.67,7,0
7305,1886,193.72,2026-02-17 20:39:37.575184,Entertainment,USA,Desktop,Card,0,12,135.62,17,0
7306,1393,86.53,2026-01-29 08:45:37.575211,Shopping,India,Tablet,UPI,0,15,117.92,4,0
7307,1991,625.19,2026-02-03 10:02:37.575238,Travel,Canada,Mobile,UPI,1,31,272.08,11,0
7308,1547,11.51,2026-02-25 17:41:37.575265,Food,Canada,Tablet,Netbanking,0,40,499.2,17,0
7309,1809,564.73,2026-03-22 11:50:37.575293,Bill,Germany,Mobile,Netbanking,0,53,367.48,19,0
7310,1848,129.12,2026-02-24 22:57:37.575320,Entertainment,Canada,Mobile,UPI,0,23,457.17,6,0
7311,1653,74.81,2026-02-20 14:43:37.575347,Bill,UK,Tablet,Card,0,41,389.55,16,0
7312,1786,3.53,2026-03-17 23:04:37.575374,Bill,Germany,Tablet,Wallet,0,26,117.96,15,0
7313,1959,436.12,2026-01-23 18:24:37.575401,Travel,Canada,Mobile,Wallet,0,34,442.67,12,0
7314,1761,16.69,2026-02-17 01:56:37.575427,Shopping,UK,Tablet,UPI,0,20,144.5,14,0
7315,1217,58.06,2026-01-31 17:04:37.575455,Travel,UK,Desktop,UPI,1,45,138.77,1,0
7316,1488,375.86,2026-03-16 05:17:37.575482,Travel,Germany,Desktop,Wallet,0,3,151.61,18,0
7317,1888,77.86,2026-01-28 03:41:37.575509,Entertainment,UK,Mobile,Card,1,53,303.46,13,0
7318,1543,24.94,2026-02-10 09:46:37.575537,Travel,UK,Tablet,Netbanking,0,58,154.04,12,0
7319,1427,109.28,2026-01-31 07:45:37.575564,Food,Germany,Desktop,Netbanking,0,36,186.99,3,0
7320,1589,21.51,2026-03-29 09:52:37.575591,Entertainment,USA,Desktop,Wallet,1,38,394.39,18,0
7321,1787,115.93,2026-02-23 11:02:37.575619,Travel,Canada,Desktop,Netbanking,0,51,363.8,10,0
7322,1553,80.6,2026-02-05 00:52:37.575647,Bill,India,Mobile,Wallet,0,3,211.97,6,0
7323,1588,7.86,2026-03-18 12:22:37.575674,Travel,Germany,Mobile,Wallet,0,9,221.71,11,0
7324,1113,10.79,2026-03-30 05:46:37.575701,Food,Germany,Mobile,Card,0,29,107.93,7,0
7325,1564,375.0,2026-04-01 08:58:37.575728,Food,India,Mobile,UPI,0,14,462.6,2,0
7326,1905,117.65,2026-02-11 22:04:37.575755,Bill,Canada,Mobile,Card,0,1,429.77,1,0
7327,1021,28.46,2026-02-02 20:11:37.575782,Entertainment,UK,Mobile,UPI,0,57,140.84,16,0
7328,1763,75.08,2026-03-24 20:03:37.575810,Food,Canada,Desktop,Wallet,0,35,356.73,14,0
7329,1766,53.14,2026-02-10 17:51:37.575840,Food,Canada,Mobile,Card,0,52,159.74,13,0
7330,1938,310.0,2026-02-11 11:22:37.575868,Shopping,USA,Desktop,UPI,0,47,139.66,5,0
7331,1253,140.92,2026-02-03 00:09:37.575895,Bill,India,Desktop,UPI,0,45,230.13,13,0
7332,1411,11.07,2026-03-03 10:26:37.575922,Shopping,Germany,Mobile,Netbanking,0,1,186.94,2,0
7333,1643,17.08,2026-02-26 17:32:37.575953,Travel,USA,Desktop,Netbanking,0,46,402.15,6,0
7334,1432,94.55,2026-02-16 13:34:37.575982,Shopping,UK,Desktop,Netbanking,1,30,185.21,11,0
7335,1155,32.22,2026-02-27 08:09:37.576010,Bill,Germany,Desktop,Card,0,24,229.85,12,0
7336,1404,352.19,2026-03-17 16:03:37.576037,Food,India,Tablet,Wallet,0,43,300.06,18,0
7337,1692,16.16,2026-02-27 21:27:37.576064,Bill,USA,Mobile,Netbanking,1,51,377.36,1,0
7338,1427,9.76,2026-03-13 03:04:37.576093,Travel,Canada,Mobile,Card,1,17,163.44,15,0
7339,1579,10.35,2026-02-23 03:50:37.576120,Shopping,India,Tablet,UPI,0,50,331.97,4,0
7340,1805,175.44,2026-02-19 21:47:37.576148,Bill,Germany,Mobile,Netbanking,1,18,290.81,14,0
7341,1181,112.65,2026-02-21 11:00:37.576175,Travel,UK,Desktop,Wallet,0,37,111.39,17,0
7342,1261,157.56,2026-03-20 09:16:37.576201,Food,Canada,Tablet,Card,0,19,468.26,9,0
7343,1616,32.46,2026-03-16 09:49:37.576229,Travel,UK,Tablet,UPI,1,9,254.68,2,0
7344,1045,32.68,2026-02-17 17:18:37.576256,Food,Germany,Mobile,Netbanking,0,38,300.96,4,0
7345,1388,5.79,2026-03-19 20:00:37.576283,Bill,Canada,Tablet,Wallet,0,28,176.36,17,0
7346,1695,77.98,2026-01-24 05:18:37.576310,Bill,Germany,Desktop,Card,0,31,294.65,16,0
7347,1297,64.76,2026-03-26 19:52:37.576338,Travel,USA,Mobile,Netbanking,0,51,430.7,19,0
7348,1470,82.59,2026-03-24 10:29:37.576365,Travel,Germany,Tablet,Card,0,19,241.92,19,0
7349,1341,7.88,2026-02-03 04:01:37.576392,Food,Germany,Desktop,Wallet,0,15,416.72,19,0
7350,1180,45.93,2026-03-16 13:24:37.576419,Bill,Germany,Tablet,Card,0,29,277.55,9,0
7351,1912,181.11,2026-03-02 18:30:37.576446,Travel,Canada,Desktop,UPI,1,38,427.54,15,0
7352,1777,42.1,2026-02-26 10:19:37.576474,Entertainment,India,Mobile,UPI,0,43,379.69,10,0
7353,1565,121.59,2026-02-05 02:26:37.576501,Bill,UK,Tablet,UPI,0,37,185.5,1,0
7354,1860,64.41,2026-02-13 21:44:37.576528,Bill,USA,Mobile,Netbanking,0,51,181.59,18,0
7355,1533,167.38,2026-01-28 04:50:37.576555,Travel,Germany,Tablet,Netbanking,0,21,200.64,9,0
7356,1282,133.23,2026-01-25 22:31:37.576583,Travel,India,Mobile,UPI,0,23,169.76,7,0
7357,1591,136.92,2026-03-01 00:53:37.576610,Entertainment,Canada,Mobile,UPI,0,9,466.57,8,0
7358,1738,33.77,2026-03-24 18:40:37.576638,Shopping,India,Mobile,Wallet,1,36,118.95,12,0
7359,1102,238.82,2026-01-27 15:39:37.576665,Entertainment,UK,Mobile,Wallet,0,49,257.01,19,0
7360,1724,413.25,2026-01-27 00:05:37.576692,Entertainment,UK,Desktop,UPI,0,51,226.62,15,0
7361,1177,206.64,2026-03-27 00:30:37.576719,Shopping,USA,Desktop,Wallet,1,36,487.67,10,0
7362,1441,800.92,2026-01-24 07:01:37.576747,Travel,India,Mobile,Netbanking,0,18,487.08,4,0
7363,1046,443.29,2026-03-11 04:13:37.576774,Travel,Germany,Tablet,UPI,0,49,461.06,13,0
7364,1733,108.24,2026-03-10 21:51:37.576801,Bill,India,Desktop,UPI,0,6,314.62,14,0
7365,1019,122.83,2026-02-21 18:13:37.576830,Shopping,UK,Tablet,Wallet,0,34,137.9,9,0
7366,1376,232.5,2026-03-20 23:35:37.576858,Entertainment,USA,Desktop,Wallet,0,33,471.46,6,0
7367,1355,58.27,2026-03-22 00:02:37.576885,Travel,Canada,Mobile,UPI,1,37,199.65,4,0
7368,1749,35.38,2026-03-19 01:29:37.576912,Travel,USA,Desktop,UPI,0,42,399.33,18,0
7369,1115,22.62,2026-03-11 12:05:37.576940,Food,UK,Desktop,Card,0,5,322.79,12,0
7370,1198,81.09,2026-02-14 11:22:37.576967,Entertainment,Germany,Tablet,Netbanking,0,10,370.51,11,0
7371,1423,229.58,2026-03-13 07:23:37.576995,Food,India,Tablet,Wallet,0,54,124.27,18,0
7372,1747,164.51,2026-01-25 16:34:37.577022,Bill,Germany,Desktop,Wallet,0,56,222.58,14,0
7373,1538,605.78,2026-03-08 03:13:37.577050,Bill,India,Mobile,UPI,0,45,288.9,18,0
